Equipo,Peso,Tipo_Equipo,Fecha,Resultado_1X2,avg_Goles_esperados_(xG)_total,avg_Posesión_total,avg_Remates_a_puerta_total,avg_Córneres_total,avg_Tarjetas_amarillas_total,avg_Faltas_total,avg_Paradas_total,avg_Pases_Pct_total,avg_Pases_Exitosos_total,avg_Goles_total,avg_Ptos_total,avg_xGA_total,avg_xG_Share_total,avg_Remates_Puerta_Share_total,avg_Corneres_Share_total,avg_Paradas_Share_total,avg_Pases_Exitosos_Share_total,avg_Goles_Share_total,avg_Puntos_Share_total,avg_Valor_Mercado_Millones_Eur_Share_total,avg_Puntos_total,avg_Goles_esperados_(xG)_3,avg_Posesión_3,avg_Remates_a_puerta_3,avg_Córneres_3,avg_Tarjetas_amarillas_3,avg_Faltas_3,avg_Paradas_3,avg_Pases_Pct_3,avg_Pases_Exitosos_3,avg_Goles_3,avg_Ptos_3,avg_xGA_3,avg_xG_Share_3,avg_Remates_Puerta_Share_3,avg_Corneres_Share_3,avg_Paradas_Share_3,avg_Pases_Exitosos_Share_3,avg_Goles_Share_3,avg_Puntos_Share_3,avg_Valor_Mercado_Millones_Eur_Share_3,avg_Puntos_3,avg_Goles_esperados_(xG)_5,avg_Posesión_5,avg_Remates_a_puerta_5,avg_Córneres_5,avg_Tarjetas_amarillas_5,avg_Faltas_5,avg_Paradas_5,avg_Pases_Pct_5,avg_Pases_Exitosos_5,avg_Goles_5,avg_Ptos_5,avg_xGA_5,avg_xG_Share_5,avg_Remates_Puerta_Share_5,avg_Corneres_Share_5,avg_Paradas_Share_5,avg_Pases_Exitosos_Share_5,avg_Goles_Share_5,avg_Puntos_Share_5,avg_Valor_Mercado_Millones_Eur_Share_5,avg_Puntos_5,clean_sheet_rate_5,forma_vs_historia,Puntos,Valor_Mercado_Millones_Eur
Bélgica,1.0,Local,2026-06-15,2,1.858382978723404,0.608936170212766,5.9787234042553195,7.0212765957446805,1.5382978723404255,9.76595744680851,2.3191489361702127,0.8763829787234042,517.5106382978723,2.25531914893617,1.851063829787234,0.9570425531914893,0.6432810794472297,0.6424200330332996,0.673863440133778,0.36508397040311935,0.6419360766378445,0.6132725430597771,0.5532781199482257,0.7488460619200787,1778.793829787234,1.8999999999999997,0.6033333333333334,8.333333333333334,7.666666666666667,1.0,13.0,2.0,0.8766666666666666,503.6666666666667,4.333333333333333,2.3333333333333335,0.7566666666666668,0.6228126408312346,0.665079365079365,0.6333333333333333,0.40277777777777773,0.6202826632593182,0.738095238095238,0.5665752476537521,0.7753554206789306,1733.8100000000002,2.332,0.592,7.8,8.0,1.0,10.0,1.8,0.858,468.2,3.6,2.2,0.6940000000000001,0.7089594800782194,0.6778354978354979,0.6120855614973262,0.34833333333333333,0.6072716045745009,0.6761904761904762,0.5660344400457584,0.810991140833736,1736.196,0.4,-0.02046843861599512,1734.71,21.06
España,1.0,Local,2026-06-15,2,2.140867924528302,0.6541509433962265,6.169811320754717,6.056603773584905,1.6622641509433962,11.584905660377359,1.849056603773585,0.9030188679245283,651.433962264151,2.2830188679245285,2.2830188679245285,0.799320754716981,0.723921194474028,0.6889820701557661,0.6777696098450815,0.34140801546461924,0.6985232177777051,0.7493186582809225,0.5370067495339511,0.7724931659640673,1752.3954716981134,2.14,0.6833333333333332,7.666666666666667,7.333333333333333,0.7000000000000001,9.333333333333334,2.6666666666666665,0.92,681.0,1.6666666666666667,1.6666666666666667,0.4666666666666666,0.8536941815154505,0.7398809523809523,0.8333333333333334,0.29437229437229434,0.7068922911057803,0.6666666666666666,0.5488210245108215,0.8307203985627494,1878.3733333333332,2.7800000000000002,0.688,8.2,7.8,0.72,8.8,2.0,0.9200000000000002,676.0,2.6,2.2,0.41200000000000003,0.8799681460666801,0.7994841269841271,0.82,0.25662337662337664,0.7125317808836152,0.8,0.5643388308392094,0.8594052716443501,1878.25,0.8,0.12977298704142248,1876.4,47.03
Suecia,1.0,Local,2026-06-15,2,1.7400526315789473,0.5181578947368422,5.2894736842105265,6.2894736842105265,2.0789473684210527,12.5,2.9473684210526314,0.9136842105263158,382.63157894736844,1.631578947368421,1.4210526315789473,1.2805263157894735,0.5561190876611215,0.5398398256370393,0.6056145845039034,0.4641026371289529,0.5303663016237097,0.5039473684210526,0.5257956733232997,0.6945056772636731,1546.7515789473684,1.5566666666666666,0.41999999999999993,3.6666666666666665,3.6666666666666665,1.6666666666666667,10.333333333333334,3.3333333333333335,0.79,314.3333333333333,2.3333333333333335,2.3333333333333335,1.4733333333333334,0.5026255464585782,0.4388888888888889,0.2977855477855478,0.7103174603174605,0.40849242683428794,0.6166666666666667,0.49558815326276084,0.6813724159045832,1490.4166666666667,1.2919999999999998,0.46799999999999997,3.6,5.2,1.8,13.0,3.0,0.8160000000000001,370.4,1.6,1.4,1.456,0.45622339241515136,0.4376190476190476,0.46438561438561443,0.6128571428571428,0.46556880978934956,0.41,0.5018109170429617,0.6669820742352607,1498.572,0.0,-0.05349354120254335,1514.77,15.62
Costa de Marfil,0.6,Local,2026-06-15,2,2.047740740740741,0.5848148148148149,5.592592592592593,6.2592592592592595,1.1814814814814814,13.733333333333334,1.7037037037037037,0.8711111111111111,458.962962962963,2.185185185185185,2.3703703703703702,0.6433703703703704,0.7245616929824159,0.6621933621933622,0.6442066164288386,0.3812324929971989,0.6122805838762934,0.782716049382716,0.5492855234071177,0.9142056801367567,1464.877037037037,2.1333333333333333,0.5733333333333333,5.0,5.666666666666667,0.8666666666666667,10.333333333333334,1.3333333333333333,0.9,493.3333333333333,2.3333333333333335,2.0,0.9233333333333333,0.6788631921737723,0.5761904761904763,0.511111111111111,0.2777777777777778,0.5892494231404979,0.7999999999999999,0.4950339173744158,0.7870816459676903,1511.5166666666664,2.052,0.5940000000000001,4.8,6.0,1.1199999999999999,14.0,1.4,0.9040000000000001,486.4,2.6,2.4,0.8099999999999999,0.7093664172707645,0.6040476190476192,0.6095238095238095,0.3666666666666667,0.6136626791156186,0.8,0.5059384119400153,0.8265893558758697,1502.7459999999999,0.2,-0.04569850080864357,1532.98,20.08
Túnez,0.6,Visitante,2026-06-15,2,1.5025625,0.549375,4.28125,5.375,1.78125,15.040625,1.95,0.82528125,395.55,1.46875,2.03125,0.7564062500000001,0.6390125734941811,0.6261093073593074,0.574607683982684,0.4227118820313467,0.559534133752692,0.6927083333333334,0.5460014387228347,0.6982722036181997,1492.954375,0.9486666666666669,0.5433333333333333,3.0,5.0,3.3333333333333335,19.033333333333335,2.5,0.8216666666666667,372.73333333333335,0.6666666666666666,1.6666666666666667,0.9733333333333328,0.4526735132187308,0.5499999999999999,0.37777777777777777,0.43722943722943725,0.5597036711845148,0.6666666666666666,0.5090721374011488,0.39997640818908203,1485.07,0.9832000000000001,0.534,2.6,4.6,2.2,17.220000000000002,2.1,0.819,355.84,1.0,1.2,1.044,0.5081802728534,0.4871428571428571,0.44666666666666666,0.5623376623376622,0.5457353148750059,0.58,0.5170605398719923,0.4689912795298799,1489.894,0.2,-0.18633906027545027,1483.05,2.69
Uruguay,0.95,Visitante,2026-06-16,2,1.2204666666666668,0.5073333333333333,4.233333333333333,4.733333333333333,1.6766666666666665,12.733333333333333,2.8,0.7376666666666666,307.56666666666666,1.1333333333333333,1.5333333333333334,1.1214000000000002,0.5122086919703203,0.5353683816183816,0.5415371665371665,0.48056536056536053,0.49910332413138747,0.5472222222222223,0.5179393066766086,0.644732121911872,1648.3280000000002,0.8266666666666665,0.5166666666666667,1.6666666666666667,3.0,2.0,14.0,2.3333333333333335,0.8666666666666667,391.0,0.3333333333333333,1.0,1.31,0.4041744049359668,0.5555555555555556,0.2727272727272727,0.5333333333333333,0.5243246766485389,0.5,0.5103525547970028,0.5434699347050537,1672.0,1.2260000000000002,0.554,3.4,5.0,2.0,13.0,2.2,0.8620000000000001,424.2,1.2,1.8,0.974,0.5524984586696815,0.6399999999999999,0.5168831168831168,0.4557142857142857,0.5631273398023561,0.7,0.5183518453686151,0.6741432438120606,1673.25,0.6,-0.10803428703435347,1673.07,13.82
Nueva Zelanda,0.7,Visitante,2026-06-16,2,0.966,0.67,4.0,6.0,1.0,14.0,2.0,0.83,488.0,0.0,0.0,0.8790000000000001,0.5235772357723577,0.5714285714285714,0.8571428571428572,0.33333333333333337,0.7011494252873562,0.0,0.4451822705192754,0.49624060150375937,1206.07,0.966,0.67,4.0,6.0,1.0,14.0,2.0,0.83,488.0,0.0,0.0,0.8790000000000001,0.5235772357723577,0.5714285714285714,0.8571428571428572,0.33333333333333337,0.7011494252873562,0.0,0.4451822705192754,0.49624060150375937,1206.07,0.966,0.67,4.0,6.0,1.0,14.0,2.0,0.83,488.0,0.0,0.0,0.8790000000000001,0.5235772357723577,0.5714285714285714,0.8571428571428572,0.33333333333333337,0.7011494252873562,0.0,0.4451822705192754,0.49624060150375937,1206.07,0.0,0.0,1281.57,1.32
Senegal,0.6,Visitante,2026-06-16,2,2.000277777777778,0.5855555555555556,6.277777777777778,6.138888888888889,1.5722222222222222,13.891666666666667,1.963888888888889,0.8550277777777777,449.89166666666665,1.8611111111111112,2.3333333333333335,0.7671111111111111,0.708563394103376,0.6972730972730973,0.6427183927183927,0.30673670465337133,0.6114576360462447,0.7657407407407407,0.559626912446216,0.8650378279348451,1618.9491666666665,1.9009999999999996,0.5733333333333334,7.333333333333333,7.0,2.3333333333333335,14.6,3.0666666666666664,0.8686666666666666,511.9666666666667,1.6666666666666667,2.0,1.192,0.6461302624905224,0.6928904428904429,0.5094535094535094,0.36166056166056165,0.5962564471273593,0.75,0.5414726252944494,0.7648484833503115,1687.243333333333,1.5826,0.6,6.8,6.8,2.8,13.559999999999999,2.44,0.8712,488.18,1.4,2.4,0.9632,0.6596781574943135,0.7357342657342658,0.5937673437673437,0.31144078144078147,0.6326512176027778,0.85,0.5351246483136236,0.7816862134792923,1671.574,0.4,-0.062433131612853576,1688.99,18.39
Francia,1.0,Local,2026-06-16,2,1.9204905660377358,0.5720754716981132,6.037735849056604,6.132075471698113,1.4773584905660377,10.20754716981132,2.0943396226415096,0.8913207547169811,540.566037735849,2.1132075471698113,2.0943396226415096,0.9256037735849058,0.6792419908721058,0.6729408370640335,0.631319571413911,0.34094427584993625,0.5952882663487513,0.6973794549266247,0.5459098988206683,0.8261901598896353,1816.5916981132075,1.7633333333333334,0.61,4.0,5.0,2.0,12.666666666666666,2.3333333333333335,0.8733333333333334,461.6666666666667,2.6666666666666665,3.0,1.1133333333333333,0.620518012967992,0.5761904761904763,0.5105820105820106,0.47222222222222227,0.6326326162215007,0.7222222222222223,0.5528611867978557,0.8140574597890988,1867.57,2.214,0.648,6.2,6.2,1.6,11.8,1.4,0.89,540.4,2.8,2.6,0.898,0.6981549636249511,0.7093506493506493,0.7063492063492063,0.2833333333333334,0.6745821092840583,0.7333333333333334,0.5571314150575063,0.8476588815036041,1867.268,0.4,-0.05872397790411377,1877.32,58.58
Irán,0.7,Local,2026-06-16,2,1.7527894736842105,0.5518421052631579,5.578947368421052,4.7105263157894735,1.881578947368421,11.778947368421052,2.044736842105263,0.8045789473684211,383.03421052631575,2.1052631578947367,2.289473684210526,0.8256052631578947,0.6518740024173652,0.6406779623884887,0.5964852399062925,0.3933492276769133,0.5737639524651544,0.7399122807017544,0.543709767762014,0.5778670344195371,1570.151052631579,2.1296666666666666,0.5766666666666667,6.0,2.6666666666666665,2.3333333333333335,13.066666666666668,1.5666666666666667,0.8603333333333333,428.6000000000001,2.6666666666666665,2.0,0.5606666666666666,0.6518366669102615,0.7222222222222223,0.4166666666666667,0.2665144596651446,0.6067166063242309,0.6666666666666666,0.5469092524071103,0.6446164740179953,1630.6000000000001,2.1078,0.58,6.8,3.6,2.08,12.84,1.54,0.8442000000000001,415.96000000000004,2.4,2.0,0.5884,0.7046194955421055,0.7444444444444445,0.5190909090909092,0.2384801043705153,0.6062736277115255,0.7,0.5432873031162944,0.5422562232086114,1632.484,0.6,-3.7335507103608556e-05,1615.3,1.23
Arabia Saudí,0.7,Local,2026-06-16,2,1.4198666666666666,0.5873333333333334,3.977777777777778,4.355555555555555,1.8755555555555556,10.022222222222222,2.3555555555555556,0.7579555555555555,391.8066666666667,1.3111111111111111,1.7777777777777777,0.9751333333333333,0.5752199418405715,0.5513235529902196,0.5019785153118487,0.473694885361552,0.5905115382444612,0.6174074074074074,0.5145003309577959,0.5677454571227116,1410.0857777777778,0.84,0.5466666666666667,1.6666666666666667,1.6666666666666667,2.6666666666666665,11.0,4.333333333333333,0.8366666666666668,406.3333333333333,0.3333333333333333,0.3333333333333333,1.236666666666667,0.45147621593184667,0.29696969696969705,0.29696969696969694,0.7333333333333334,0.5520070499260893,0.2777777777777778,0.48844476051996977,0.36083407506914983,1426.5366666666666,1.098,0.518,3.0,2.4,2.6,10.6,3.8,0.8160000000000001,362.6,0.8,0.8,1.548,0.37493662582179066,0.3115151515151515,0.3476262626262626,0.7,0.5186848122006337,0.2866666666666667,0.49581899294873927,0.38086035481341335,1423.844,0.2,-0.12374372590872479,1421.43,1.56
Noruega,1.0,Visitante,2026-06-17,2,2.0003,0.544,5.475,5.55,1.365,9.95,1.95,0.85,448.15,2.225,1.925,0.9307000000000001,0.6365512421427738,0.612957597957598,0.6385827367077368,0.39562375124875127,0.555816870187044,0.6333333333333333,0.518915031479987,0.7684026802569518,1477.0575000000001,0.9766666666666661,0.46333333333333343,2.6666666666666665,2.6666666666666665,1.2333333333333334,7.333333333333333,2.3333333333333335,0.8466666666666667,369.3333333333333,1.6666666666666667,1.3333333333333333,1.37,0.4147933023107824,0.44708994708994715,0.3722222222222222,0.6666666666666666,0.4566837206328473,0.5444444444444444,0.4750041619921639,0.5663389984535824,1546.14,1.444,0.522,4.0,4.2,0.9199999999999999,8.2,2.0,0.8699999999999999,427.2,2.8,2.0,0.994,0.5846030310881383,0.5749206349206349,0.5900000000000001,0.5466666666666666,0.5242468263867942,0.6866666666666668,0.5070385412916145,0.7122847784885133,1539.3580000000002,0.2,-0.22175793983199144,1550.94,22.69
Portugal,1.0,Local,2026-06-17,2,2.235851851851852,0.6066666666666666,6.351851851851852,6.796296296296297,1.8222222222222224,10.462962962962964,2.0925925925925926,0.8837037037037037,546.6296296296297,2.3703703703703702,2.185185185185185,0.8493703703703703,0.6972751584007568,0.682768245431644,0.6620307435623913,0.362622254288921,0.6403239281792961,0.6896384479717812,0.5421934884205555,0.8164532983058682,1716.049074074074,2.606666666666667,0.6833333333333332,7.333333333333333,6.333333333333333,0.6666666666666666,7.333333333333333,1.6666666666666667,0.8966666666666666,567.6666666666666,3.6666666666666665,2.3333333333333335,0.6499999999999999,0.7101458452637917,0.7246732026143792,0.8916666666666666,0.3253968253968254,0.705418438422301,0.8000000000000002,0.539940439888639,0.8412553733109721,1766.2533333333333,2.386,0.694,7.0,6.6,1.2,7.0,2.0,0.9040000000000001,596.0,2.6,1.6,1.17,0.6289479924596071,0.6664705882352941,0.7746825396825396,0.3085714285714286,0.7240880280207803,0.58,0.5446004323404268,0.8486577983673863,1771.262,0.0,0.01287068686303483,1763.83,38.67
RD Congo,0.6,Visitante,2026-06-17,2,1.3403200000000002,0.502,3.36,4.96,1.32,14.924000000000001,2.048,0.81136,365.63199999999995,1.24,1.92,0.96876,0.56658232156537,0.5834627594627595,0.5703675213675213,0.4887025112361767,0.4995994224664716,0.7093333333333334,0.5254312231196168,0.7066990094244742,1410.32,1.88,0.48333333333333334,3.6666666666666665,4.666666666666667,1.2,18.666666666666668,2.3333333333333335,0.84,403.0,1.0,1.6666666666666667,0.4233333333333335,0.6536788881616469,0.6190476190476191,0.6722222222222222,0.4325396825396825,0.4823036385605562,0.6666666666666666,0.5256732155196654,0.758105445097458,1451.0733333333335,1.6159999999999997,0.442,3.4,4.2,1.3199999999999998,16.8,2.2,0.808,330.2,1.0,1.8,0.754,0.6069015725912278,0.5914285714285714,0.5604761904761905,0.4595238095238095,0.42991662123041985,0.7,0.5156747468783001,0.6777216131476959,1447.644,0.6,0.08709656659627685,1478.35,5.53
Argelia,0.6,Visitante,2026-06-17,2,2.006258064516129,0.5570967741935484,6.193548387096774,5.806451612903226,1.7548387096774194,14.98709677419355,2.448387096774194,0.8462258064516129,422.43548387096774,2.5806451612903225,2.3225806451612905,0.9003548387096775,0.6676316395779848,0.6231697066374485,0.5716419333354817,0.44771686778328146,0.5737012053362787,0.7427035330261137,0.5530812953037515,0.8640992386852607,1498.7009677419355,0.8693333333333332,0.48333333333333334,3.0,5.0,3.3000000000000003,16.3,2.1999999999999997,0.8213333333333334,344.7,2.3333333333333335,1.3333333333333333,1.587,0.3933425658590366,0.25,0.4848484848484848,0.7686274509803921,0.4842641494942718,0.5,0.5137237481850268,0.6509743935622703,1546.0633333333335,1.0415999999999999,0.514,4.2,4.8,2.7800000000000002,16.18,2.12,0.8448,396.02,2.0,1.6,1.0862,0.5552584130786402,0.4333333333333334,0.48202020202020207,0.5983193277310924,0.5183417049283944,0.55,0.5211946303687818,0.7150199900306252,1534.1860000000001,0.4,-0.2742890737189482,1564.26,9.88
Inglaterra,1.0,Local,2026-06-17,2,1.9599807692307691,0.6440384615384616,5.788461538461538,5.615384615384615,1.3807692307692307,9.192307692307692,1.3846153846153846,0.8969230769230769,581.9807692307693,2.3846153846153846,2.0961538461538463,0.6651923076923076,0.7267130623993251,0.7386974136974137,0.7242607819530897,0.2769459706959707,0.6755212165851391,0.7259615384615384,0.5563873716907305,0.8657748141625276,1765.76,1.5366666666666662,0.6466666666666666,5.333333333333333,7.666666666666667,1.0,8.0,1.3333333333333333,0.9033333333333333,568.0,1.0,1.3333333333333333,0.7833333333333332,0.6630960754903217,0.7333333333333334,0.8055555555555555,0.2083333333333333,0.6687248368393593,0.49999999999999994,0.5383312928227174,0.8543524916138319,1830.8466666666664,1.6420000000000001,0.6719999999999999,5.8,7.6,0.8,8.4,1.2,0.908,590.6,2.0,2.0,0.6279999999999999,0.7205748848094865,0.7864285714285714,0.7560606060606061,0.215,0.6959443993103196,0.7,0.5576448118133783,0.8853193792851923,1827.4560000000001,0.6,-0.06361698690900341,1825.97,52.24
Austria,1.0,Local,2026-06-17,2,1.8015319148936169,0.578936170212766,5.574468085106383,4.638297872340425,1.7000000000000002,12.23404255319149,1.9148936170212767,0.8425531914893617,438.72340425531917,1.9787234042553192,1.7446808510638299,1.0038936170212767,0.6053654874604566,0.6076722661985491,0.5441523015991101,0.3597433299560959,0.6090289290366384,0.5862208713272543,0.5283806755801915,0.6140518227427831,1549.0548936170212,1.38,0.6166666666666667,3.6666666666666665,4.333333333333333,1.0,12.0,0.6666666666666666,0.8566666666666666,455.6666666666667,2.3333333333333335,2.3333333333333335,0.623333333333333,0.6102902415820584,0.6527777777777777,0.5638888888888888,0.3333333333333334,0.6436657661142337,0.7777777777777777,0.5265545103318323,0.5918582207219556,1586.0,1.3619999999999999,0.604,3.6,4.0,1.4,13.6,0.6,0.852,451.0,1.8,2.0,0.536,0.5935460533287403,0.6583333333333333,0.5383333333333333,0.3,0.6358687884678664,0.6666666666666666,0.5369693553988228,0.700447555592514,1589.368,0.6,0.00492475412160176,1593.45,9.43
Argentina,0.95,Local,2026-06-17,2,1.8304242424242423,0.6003030303030302,5.696969696969697,4.7272727272727275,1.6848484848484848,12.393939393939394,2.3636363636363638,0.8260606060606062,498.8181818181818,1.696969696969697,2.212121212121212,0.8963333333333333,0.6655370837037528,0.6402472107017562,0.5940596440596441,0.4135637931092477,0.6218298097213336,0.76010101010101,0.5365895889230462,0.7945172868456402,1774.180303030303,0.903333333333333,0.6566666666666666,3.0,6.0,1.3333333333333333,11.333333333333334,2.3333333333333335,0.9166666666666666,654.6666666666666,2.3333333333333335,2.0,0.9766666666666669,0.4925871144162775,0.4444444444444445,0.6888888888888888,0.7000000000000001,0.6753307223908682,0.5555555555555555,0.5864373117278142,0.8785606578693095,1877.3400000000001,1.152,0.674,4.2,5.2,1.4,11.8,2.2,0.9199999999999999,659.6,2.2,2.0,0.908,0.5587439109028205,0.5416666666666667,0.6933333333333334,0.5533333333333333,0.6971061750015769,0.6333333333333333,0.5698162527159191,0.8554102018456271,1880.7079999999999,0.4,-0.17294996928747525,1874.81,31.06
Irak,0.7,Local,2026-06-17,2,1.1672105263157895,0.5039473684210526,3.3421052631578947,4.657894736842105,1.4736842105263157,11.994736842105263,2.455263157894737,0.7768421052631579,319.82894736842104,1.3157894736842106,1.7894736842105263,1.0338684210526317,0.5184270892127978,0.5201738320159373,0.5632564803617435,0.5303036875405297,0.5156281497932734,0.6201754385964913,0.5204551162533946,0.551176907406103,1390.2436842105265,1.0890000000000002,0.49333333333333335,2.6666666666666665,3.0,1.3333333333333333,12.966666666666667,3.4333333333333336,0.8023333333333333,324.26666666666665,1.6666666666666667,3.0,0.668,0.6267410693434661,0.388888888888889,0.42751322751322746,0.8076923076923078,0.4992019633452193,0.7777777777777778,0.5442592321817546,0.602584315813444,1437.5900000000001,0.8234,0.47000000000000003,2.8,3.4,1.4,12.58,3.46,0.7914,296.56,1.2,2.2,0.8048,0.4930276258992734,0.3844444444444445,0.5440079365079364,0.7303296703296704,0.46653453839948744,0.6666666666666666,0.5283461459722061,0.5106759955959286,1432.7320000000002,0.2,0.10831398013066829,1447.14,0.815
Croacia,1.0,Visitante,2026-06-17,2,1.8679444444444444,0.5811111111111111,5.814814814814815,5.518518518518518,1.6296296296296295,10.833333333333334,2.6666666666666665,0.8764814814814814,518.1296296296297,1.7222222222222223,1.8888888888888888,1.057037037037037,0.6166447531351513,0.6111702884987198,0.572308555641889,0.4068094970872749,0.6120611215330508,0.6424382716049384,0.5363492803707621,0.628929725693262,1677.981111111111,1.6266666666666667,0.5333333333333333,4.333333333333333,3.0,2.3333333333333335,15.666666666666666,3.6666666666666665,0.8966666666666666,442.0,2.0,2.0,1.7433333333333332,0.4700829349811184,0.41944444444444445,0.425,0.6317460317460318,0.5440854056662362,0.5055555555555555,0.5215136486625829,0.5711339993812915,1714.6366666666665,2.2520000000000002,0.642,5.4,7.6,1.4,12.6,2.8,0.892,487.2,2.4,2.4,1.1460000000000001,0.6506291007117808,0.5516666666666666,0.6242307692307693,0.5290476190476191,0.6733007297078005,0.6533333333333333,0.5681353794716433,0.7387691915752501,1713.652,0.4,-0.1465618181540329,1717.07,14.9
Jordania,0.7,Visitante,2026-06-17,2,1.2684285714285715,0.45,4.321428571428571,5.928571428571429,1.7857142857142858,11.742857142857144,2.457142857142857,0.7442857142857143,290.93571428571425,1.7857142857142858,1.7142857142857142,1.1135,0.511257177115867,0.5516867061509919,0.5965368460904176,0.4681305317826055,0.44554839740087776,0.5898809523809524,0.5091389775763157,0.5293610168153452,1327.9796428571428,0.8690000000000001,0.43333333333333335,2.3333333333333335,6.666666666666667,2.0,12.966666666666667,2.6,0.7596666666666666,260.5,1.3333333333333333,0.6666666666666666,1.1153333333333335,0.4581394359948526,0.3333333333333333,0.6497354497354498,0.635752688172043,0.40939373686369923,0.3333333333333333,0.4833512040912185,0.31737050666111033,1389.0033333333333,0.9874000000000003,0.392,2.8,5.2,1.8,12.18,2.3600000000000003,0.7537999999999999,241.5,1.6,1.2,1.1092,0.466993276527221,0.4333333333333333,0.535995115995116,0.6147849462365592,0.36473534121731865,0.5,0.4853395842886902,0.3607973468534762,1386.4140000000002,0.2,-0.05311774112101447,1391.45,0.781
Uzbekistán,0.7,Local,2026-06-18,2,1.9583703703703703,0.532962962962963,5.555555555555555,6.037037037037037,1.7592592592592593,12.27037037037037,2.0,0.7806666666666666,396.32222222222225,1.8148148148148149,2.185185185185185,0.7392222222222222,0.6726242999182577,0.6568606109455783,0.6696645946645946,0.3434156378600823,0.5414606628511773,0.7469135802469137,0.5221670003891755,0.8573973971344486,1364.0981481481483,1.2433333333333334,0.4633333333333334,4.0,4.666666666666667,1.5333333333333332,11.666666666666666,4.0,0.8033333333333333,318.00000000000006,1.6666666666666667,1.6666666666666667,1.2499999999999998,0.5058483783674623,0.4444444444444445,0.6372294372294373,0.5833333333333334,0.4469990136592504,0.6666666666666666,0.4906263893911542,0.7555951692702189,1432.9899999999998,1.5510000000000002,0.514,4.6,5.8,1.92,11.4,2.8,0.796,369.4,1.4,2.2,0.8838000000000001,0.6056205242063543,0.5666666666666667,0.6823376623376622,0.4833333333333334,0.5030535173572199,0.8,0.512942996633217,0.8245880554616312,1430.632,0.4,-0.16677592155079535,1465.34,3.27
Ghana,0.6,Local,2026-06-18,2,1.2328666666666666,0.5026666666666667,3.533333333333333,4.533333333333333,1.7,13.389999999999999,2.43,0.8189,355.72333333333336,1.3666666666666667,1.5333333333333334,1.0735999999999999,0.5299615336391557,0.493502886002886,0.5562583331700979,0.565551948051948,0.5111731654319029,0.5440476190476191,0.5183742930455251,0.7832235669887531,1373.0536666666667,0.3766666666666667,0.37000000000000005,1.6666666666666667,3.3333333333333335,2.0,8.333333333333334,4.0,0.8333333333333334,281.6666666666667,0.6666666666666666,0.0,2.3233333333333333,0.13632538258808938,0.18019480519480527,0.3108974358974359,0.888888888888889,0.3547990075138636,0.16666666666666674,0.4480494034966642,0.41222141754700564,1349.4966666666667,1.0514000000000001,0.458,3.6,4.8,1.8,9.6,2.58,0.8392,354.76,1.6,1.2,1.5495999999999999,0.3753126207738754,0.4414502164502164,0.493031968031968,0.619047619047619,0.46097262091697877,0.5,0.48500930518907187,0.6263573446854154,1346.034,0.4,-0.3936361510510663,1346.31,9.01
Panamá,0.75,Visitante,2026-06-18,2,1.3279722222222223,0.5486111111111112,4.305555555555555,4.805555555555555,1.6833333333333333,13.916666666666666,2.2222222222222223,0.8222222222222223,369.19444444444446,1.5,1.75,1.115361111111111,0.5232648332928642,0.5496265308765308,0.5273042543875878,0.4611000881834215,0.5595769761214519,0.5698412698412699,0.5069138943693003,0.4823739228296493,1441.4591666666665,0.4300000000000003,0.36333333333333334,2.6666666666666665,1.0,2.3333333333333335,13.0,2.6666666666666665,0.7933333333333333,245.33333333333334,1.0,1.3333333333333333,1.0466666666666669,0.3095126960418222,0.41666666666666674,0.25555555555555554,0.6277777777777779,0.33890808335571004,0.3888888888888889,0.5049031283099416,0.3262616682473918,1539.47,1.018,0.43199999999999994,4.6,1.8,2.0,14.2,3.0,0.7979999999999999,288.0,1.8,2.0,1.306,0.38364183718447675,0.4935897435897436,0.34969696969696973,0.5695238095238094,0.42223799042343035,0.5533333333333333,0.523395083665273,0.5282938342014163,1534.966,0.2,-0.21375213725104203,1540.64,1.33
Colombia,0.95,Visitante,2026-06-18,2,1.4391851851851851,0.5318518518518518,4.62962962962963,5.074074074074074,1.9259259259259258,14.185185185185185,2.6666666666666665,0.7825925925925925,346.22222222222223,1.4444444444444444,1.5185185185185186,1.0658518518518518,0.584791883744142,0.5704732328915335,0.5173750239109717,0.46221905666350116,0.5437074019286383,0.5740740740740741,0.5099713773859984,0.5842438843742633,1638.0281481481481,1.7999999999999998,0.5566666666666666,6.333333333333333,5.666666666666667,0.3333333333333333,12.0,2.6666666666666665,0.86,430.0,2.6666666666666665,1.0,1.2466666666666664,0.5813319132660327,0.551470588235294,0.5476190476190476,0.38611111111111107,0.5582719884923036,0.4166666666666667,0.5020565084425024,0.46759377012631104,1694.0199999999998,1.6280000000000001,0.534,6.4,5.4,1.2,11.6,2.6,0.8619999999999999,403.6,2.4,1.4,1.05,0.6119152266022267,0.6013368983957219,0.5819047619047619,0.37333333333333335,0.5353491104955176,0.55,0.5075689660417784,0.5241631568919594,1688.1119999999999,0.2,-0.003459970478109309,1693.09,11.63
